Ind;Task;Trial;Time;goalBLActivation;reachGoal;Accuracy;retrievedOperators
0;recall;0;2.880930124580018;3.6164703141360977;False;;0.00_WM1toRT1-0.35_V1toRT2-2.18_RT1toAC1
1;attribute;0;1.5403485760650355;1.214363818968824;False;;7.91_WM1toRT1-8.30_V1toRT3-8.72_RT1toAC1
2;category;0;3.4314618945912874;1.1603234114158276;False;;14.46_WM1toRT2-14.86_V1toRT3-16.75_C1altToRT1-17.15_RT2toAC1
3;complete;0;1.8471137669739368;1.1379285541047917;False;;22.89_V1toWM1-23.59_C1toRT1-24.00_RT1toAC1
4;paired-associate;0;4.389884970513609;1.299497175633013;False;;29.74_WM1toRT3-30.13_WM1toRT2-30.54_V1toWM1-31.23_WM1toRT3-33.39_WM1toAC1
5;what-comes-before;0;1.841237910657746;1.108794222187671;False;;39.15_WM1toRT1-39.54_V1toWM1-40.23_WM1toAC1
6;press-key;0;3.7077180275435;1.3217601615560526;True;;45.98_WM1toRT2-46.39_V1toWM1-47.09_WM1toRT3-47.84_RT2toWM1-48.22_next-goal-48.94_WM1toAC1
7;recall;1;3.9308876802895862;1.5029831051664806;False;;54.64_V1toRT2-55.04_RT3toWM1-55.74_WM1toRT2-57.87_RT1toAC1
8;attribute;1;2.2423202152749373;1.0867835269019204;False;;63.61_V1toRT3-64.01_RT3toWM1-64.69_C1toRT1-65.11_RT3toAC1
9;category;1;2.628587760407129;1.0823411819107325;False;;70.88_WM1toRT3-71.25_WM1toRT1-71.65_V1toWM1-72.32_C1altToRT1-72.74_RT2toAC1
10;attribute;2;3.424044650650956;1.0781578720589855;False;;78.49_V1toRT2-80.38_WM1toRT2-80.76_C1toRT1-81.16_RT1toAC1
11;complete;1;5.447202519373932;1.0737687322401757;True;;86.87_V1toWM1-87.52_C1toRT1-87.92_C1toRT1-88.32_C1toRT1-88.72_C1toRT1-89.11_C1toRT1-89.55_RT3toRT2-89.97_C1toRT1-90.37_C1toRT1-90.75_C1toRT1-91.18_RT2toRT1-91.61_RT1toAC1
12;paired-associate;1;3.703364402634605;1.0835087979331024;False;;97.31_V1toWM1-98.01_WM1toRT1-99.60_WM1toRT2-100.32_WM1toAC1
13;press-key;1;6.303662390213232;1.0864224151764204;False;;106.02_next-goal+WM1toAC1-106.67_next-goal-107.32_WM1toRT3-107.67_next-goal-108.09_WM1toRT2-108.53_WM1toRT1-108.88_WM1toRT3+next-goal-109.23_next-goal+WM1toAC1
14;category;2;2.0217494295323353;1.0651663019828337;False;;117.34_V1toWM1+C1toRT1-118.64_RT3toAC1
15;what-comes-before;1;2.914718085626589;1.0631717071948552;False;;124.34_V1toWM1-125.03_WM1toRT2-125.81_RT2toWM1-126.19_C1toRT1-126.61_WM1toAC1
16;attribute;3;2.590860234102081;1.0614228217711088;False;;132.30_WM1toRT1-132.71_WM1toRT2-133.13_WM1toRT3-133.64_C1toRT1-134.07_RT1equalC1-134.15_RT1toAC1
17;complete;2;1.529746331973712;1.0600302994768087;False;;139.90_C1toRT1-140.29_C1toRT1-140.68_RT1toAC1
18;paired-associate;2;2.924936148442072;1.0650976099576657;False;;146.38_WM1toRT3-146.74_WM1toRT2-147.11_WM1toRT1-147.48_V1toWM1-148.17_C1toRT1-148.60_WM1toAC1
19;category;3;2.5686087281656285;1.0570748303483128;False;;154.34_V1toWM1-155.04_C1altToRT1-155.47_WM1toRT2-156.17_RT3toAC1
20;what-comes-before;2;2.148676922467075;1.0558520259498403;False;;161.87_V1toWM1-162.52_C1toRT1-162.92_C1toRT1-163.32_WM1toAC1
21;paired-associate;3;1.2133983378464563;1.0602049686576789;False;;169.02_C1toRT1-169.44_RT1equalC1-169.53_RT1toAC1
